Model,MSO58 
Channel,CH1,,Channel,CH2,,Channel,CH8 
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,DIGITAL 
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s 
Sample Interval,4.00000000e-09,,Sample Interval,4.00000000e-09,,Sample Interval,4.00000000e-09 
Record Length,16056,,Record Length,16056,,Record Length,16056 
Zero Index,53.96000000,,Zero Index,53.96000000,,Zero Index,53.96000000 
Vertical Units,V,,Vertical Units,V,,Vertical Units,None 
,,,,,,, 
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,, 
 
TIME,CH1,CH2,CH8_D7,CH8_D6,CH8_D5,CH8_D4,CH8_D3,CH8_D2,CH8_D1,CH8_D0 
3.00161600e-05,5.81250000e-02,3.45156250e+00,0,0,0,1,0,0,0,0
3.00201600e-05,2.25312500e-01,2.80062500e+00,0,0,0,1,0,0,0,0
3.00241600e-05,-2.50000000e-01,2.44406250e+00,0,0,0,0,1,0,1,0
3.00281600e-05,1.25937500e-01,-9.87500000e-02,1,0,1,0,1,0,1,0
3.00321600e-05,2.21250000e-01,3.33750000e-01,1,0,1,0,1,0,1,0
3.00361600e-05,-3.15312500e-01,3.81562500e-01,1,0,1,0,1,0,1,0
3.00401600e-05,-3.56250000e-02,3.61562500e-01,1,0,1,0,1,0,1,0
3.00441600e-05,1.70312500e-01,2.54312500e+00,1,0,1,0,1,0,1,0
3.00481600e-05,-2.43437500e-01,3.47093750e+00,1,0,1,0,1,0,1,0
3.00521600e-05,5.00000000e-02,3.48093750e+00,1,0,1,0,1,0,1,0
3.00561600e-05,3.03125000e-01,2.73125000e+00,1,0,1,0,1,0,1,0
3.00601600e-05,-3.17500000e-01,3.22156250e+00,1,0,1,0,1,0,1,0
3.00641600e-05,-4.18750000e-02,6.06250000e-02,1,0,1,0,0,1,1,0
3.00681600e-05,5.78125000e-02,-3.43750000e-03,1,0,1,0,0,1,1,0
3.00721600e-05,-9.56250000e-02,8.09375000e-02,1,0,1,0,0,1,1,0
3.00761600e-05,-9.25000000e-02,5.55625000e-01,1,0,1,0,0,1,1,0
3.00801600e-05,2.53750000e-01,1.62718750e+00,1,0,1,0,0,1,1,0
3.00841600e-05,-1.65625000e-01,3.40812500e+00,1,0,1,0,0,1,1,0
3.00881600e-05,6.09375000e-02,3.37250000e+00,1,0,1,0,0,1,1,0
3.00921600e-05,3.70937500e-01,2.81937500e+00,1,0,1,0,0,1,1,0
3.00961600e-05,-7.25000000e-02,3.06281250e+00,1,0,1,0,0,1,1,0
3.01001600e-05,-1.48437500e-01,4.17500000e-01,1,0,1,0,1,0,1,0
3.01041600e-05,3.52812500e-01,-5.37500000e-02,1,0,1,0,1,0,1,0
3.01081600e-05,8.21875000e-02,-8.56250000e-02,1,0,1,0,1,0,1,0
3.01121600e-05,-2.35625000e-01,6.35000000e-01,1,0,1,0,1,0,1,0
3.01161600e-05,3.91875000e-01,1.56875000e-01,1,0,1,0,1,0,1,0
3.01201600e-05,-8.18750000e-02,3.25312500e+00,1,0,1,0,1,0,1,0
3.01241600e-05,-6.56250000e-03,3.29750000e+00,1,0,1,0,1,0,1,0
3.01281600e-05,2.38125000e-01,3.18531250e+00,1,0,1,0,1,0,1,0
3.01321600e-05,9.75000000e-02,2.89125000e+00,1,0,1,0,1,0,1,0
3.01361600e-05,8.84375000e-02,1.29593750e+00,0,0,0,1,0,0,0,0
3.01401600e-05,1.84062500e-01,-1.21875000e-02,0,0,0,1,0,0,0,0
3.01441600e-05,-1.47812500e-01,-1.61875000e-01,0,0,0,1,0,0,0,0
3.01481600e-05,-3.65937500e-01,6.01562500e-01,0,0,0,1,0,0,0,0
3.01521600e-05,2.85000000e-01,2.55312500e-01,0,0,0,1,0,0,0,0
3.01561600e-05,1.50000000e-02,3.09437500e+00,0,0,0,1,0,0,0,0
3.01601600e-05,-2.05000000e-01,3.34343750e+00,0,0,0,1,0,0,0,0
3.01641600e-05,3.96875000e-02,3.45906250e+00,0,0,0,1,0,0,0,0
3.01681600e-05,2.35937500e-01,2.79937500e+00,0,0,0,1,0,0,0,0
3.01721600e-05,-2.41875000e-01,2.51281250e+00,0,0,0,0,1,0,1,0
3.01761600e-05,1.05937500e-01,-7.56250000e-02,1,0,1,0,1,0,1,0
3.01801600e-05,2.24687500e-01,3.25000000e-01,1,0,1,0,1,0,1,0
3.01841600e-05,-3.13125000e-01,3.64687500e-01,1,0,1,0,1,0,1,0
3.01881600e-05,-7.12500000e-02,3.49062500e-01,1,0,1,0,1,0,1,0
3.01921600e-05,1.65937500e-01,2.38781250e+00,1,0,1,0,1,0,1,0
3.01961600e-05,-2.39687500e-01,3.49468750e+00,1,0,1,0,1,0,1,0
3.02001600e-05,8.75000000e-02,3.43468750e+00,1,0,1,0,1,0,1,0
3.02041600e-05,3.26250000e-01,2.72875000e+00,1,0,1,0,1,0,1,0
3.02081600e-05,-3.09062500e-01,3.20562500e+00,1,0,1,0,1,0,1,0
3.02121600e-05,-4.12500000e-02,1.10937500e-01,1,0,1,0,0,1,1,0
3.02161600e-05,9.90625000e-02,-1.21875000e-02,1,0,1,0,0,1,1,0
3.02201600e-05,-8.12500000e-02,1.96875000e-02,1,0,1,0,0,1,1,0
3.02241600e-05,-8.96875000e-02,5.78437500e-01,1,0,1,0,0,1,1,0
3.02281600e-05,2.93125000e-01,1.35187500e+00,1,0,1,0,0,1,1,0
3.02321600e-05,-1.30937500e-01,3.38000000e+00,1,0,1,0,0,1,1,0
3.02361600e-05,6.59375000e-02,3.34687500e+00,1,0,1,0,0,1,1,0
3.02401600e-05,4.00000000e-01,2.86312500e+00,1,0,1,0,0,1,1,0
3.02441600e-05,-4.78125000e-02,3.02375000e+00,1,0,1,0,0,1,1,0
3.02481600e-05,-1.55000000e-01,3.91250000e-01,1,0,1,0,1,0,1,0
3.02521600e-05,3.31562500e-01,-4.46875000e-02,1,0,1,0,1,0,1,0
3.02561600e-05,1.05625000e-01,-1.14687500e-01,1,0,1,0,1,0,1,0
3.02601600e-05,-2.32812500e-01,6.63750000e-01,1,0,1,0,1,0,1,0
3.02641600e-05,3.78750000e-01,1.43750000e-01,1,0,1,0,1,0,1,0
3.02681600e-05,-6.75000000e-02,3.25156250e+00,1,0,1,0,1,0,1,0
3.02721600e-05,-2.31250000e-02,3.30250000e+00,1,0,1,0,1,0,1,0
3.02761600e-05,2.39375000e-01,3.20062500e+00,1,0,1,0,1,0,1,0
3.02801600e-05,1.08125000e-01,2.88250000e+00,1,0,1,0,1,0,1,0
3.02841600e-05,5.87500000e-02,1.31906250e+00,0,0,0,1,0,0,0,0
3.02881600e-05,1.60312500e-01,5.93750000e-03,0,0,0,1,0,0,0,0
3.02921600e-05,-1.48125000e-01,-1.69062500e-01,0,0,0,1,0,0,0,0
3.02961600e-05,-3.73437500e-01,5.95312500e-01,0,0,0,1,0,0,0,0
3.03001600e-05,2.80625000e-01,2.45000000e-01,0,0,0,1,0,0,0,0
3.03041600e-05,2.65625000e-02,3.00250000e+00,0,0,0,1,0,0,0,0
3.03081600e-05,-2.49375000e-01,3.37750000e+00,0,0,0,1,0,0,0,0
3.03121600e-05,5.37500000e-02,3.45593750e+00,0,0,0,1,0,0,0,0
3.03161600e-05,2.53750000e-01,2.82187500e+00,0,0,0,1,0,0,0,0
3.03201600e-05,-3.02812500e-01,2.76687500e+00,0,0,0,1,0,0,1,0
3.03241600e-05,1.05625000e-01,-6.37500000e-02,1,0,1,0,1,0,1,0
3.03281600e-05,2.17500000e-01,3.48437500e-01,1,0,1,0,1,0,1,0
3.03321600e-05,-2.87500000e-01,3.28750000e-01,1,0,1,0,1,0,1,0
3.03361600e-05,-7.75000000e-02,3.84062500e-01,1,0,1,0,1,0,1,0
3.03401600e-05,1.77187500e-01,2.32750000e+00,1,0,1,0,1,0,1,0
3.03441600e-05,-2.22187500e-01,3.47843750e+00,1,0,1,0,1,0,1,0
3.03481600e-05,1.08125000e-01,3.43625000e+00,1,0,1,0,1,0,1,0
3.03521600e-05,3.38437500e-01,2.74375000e+00,1,0,1,0,1,0,1,0
3.03561600e-05,-2.67187500e-01,3.19593750e+00,1,0,1,0,1,0,1,0
3.03601600e-05,-6.15625000e-02,8.21875000e-02,1,0,1,0,0,1,1,0
3.03641600e-05,7.31250000e-02,-1.46875000e-02,1,0,1,0,0,1,1,0
3.03681600e-05,-3.46875000e-02,3.03125000e-02,1,0,1,0,0,1,1,0
3.03721600e-05,-1.11875000e-01,5.75937500e-01,1,0,1,0,0,1,1,0
3.03761600e-05,2.83437500e-01,1.36812500e+00,1,0,1,0,0,1,1,0
3.03801600e-05,-1.45000000e-01,3.36375000e+00,1,0,1,0,0,1,1,0
3.03841600e-05,5.59375000e-02,3.35937500e+00,1,0,1,0,0,1,1,0
3.03881600e-05,4.00312500e-01,2.87031250e+00,1,0,1,0,0,1,1,0
3.03921600e-05,-2.71875000e-02,2.99125000e+00,1,0,1,0,0,1,1,0
3.03961600e-05,-1.77812500e-01,4.80312500e-01,1,0,1,0,1,0,1,0
3.04001600e-05,3.30312500e-01,-7.28125000e-02,1,0,1,0,1,0,1,0
3.04041600e-05,8.96875000e-02,-9.28125000e-02,1,0,1,0,1,0,1,0
3.04081600e-05,-2.47812500e-01,6.47500000e-01,1,0,1,0,1,0,1,0
3.04121600e-05,3.84062500e-01,1.36250000e-01,1,0,1,0,1,0,1,0
3.04161600e-05,-5.53125000e-02,3.23906250e+00,1,0,1,0,1,0,1,0
3.04201600e-05,-4.03125000e-02,3.29968750e+00,1,0,1,0,1,0,1,0
3.04241600e-05,1.91562500e-01,3.26250000e+00,1,0,1,0,1,0,1,0
3.04281600e-05,1.11875000e-01,2.84843750e+00,1,0,1,0,1,0,1,0
3.04321600e-05,8.75000000e-03,1.43781250e+00,0,0,0,1,0,0,0,0
3.04361600e-05,1.57812500e-01,1.43750000e-02,0,0,0,1,0,0,0,0
3.04401600e-05,-1.81562500e-01,-1.75625000e-01,0,0,0,1,0,0,0,0
3.04441600e-05,-3.85625000e-01,5.80312500e-01,0,0,0,1,0,0,0,0
3.04481600e-05,2.44375000e-01,2.85312500e-01,0,0,0,1,0,0,0,0
3.04521600e-05,3.06250000e-02,3.00250000e+00,0,0,0,1,0,0,0,0
3.04561600e-05,-2.37187500e-01,3.35250000e+00,0,0,0,1,0,0,0,0
3.04601600e-05,4.90625000e-02,3.47093750e+00,0,0,0,1,0,0,0,0
3.04641600e-05,2.35937500e-01,2.80937500e+00,0,0,0,1,0,0,0,0
3.04681600e-05,-2.67812500e-01,2.71281250e+00,0,0,0,1,0,0,1,0
3.04721600e-05,8.65625000e-02,-5.21875000e-02,1,0,1,0,1,0,1,0
3.04761600e-05,2.27812500e-01,3.48437500e-01,1,0,1,0,1,0,1,0
3.04801600e-05,-2.92500000e-01,3.37187500e-01,1,0,1,0,1,0,1,0
3.04841600e-05,-7.12500000e-02,3.85625000e-01,1,0,1,0,1,0,1,0
3.04881600e-05,1.98437500e-01,2.27406250e+00,1,0,1,0,1,0,1,0
3.04921600e-05,-2.23437500e-01,3.48218750e+00,1,0,1,0,1,0,1,0
3.04961600e-05,8.62500000e-02,3.43718750e+00,1,0,1,0,1,0,1,0
3.05001600e-05,3.49687500e-01,2.76218750e+00,1,0,1,0,1,0,1,0
3.05041600e-05,-2.53437500e-01,3.16750000e+00,1,0,1,0,1,0,1,0
3.05081600e-05,-2.84375000e-02,1.33125000e-01,0,0,1,1,0,1,1,0
3.05121600e-05,1.15000000e-01,-3.62500000e-02,0,0,1,1,0,1,1,0
3.05161600e-05,-3.21875000e-02,1.84375000e-02,0,0,1,1,0,1,1,0
3.05201600e-05,-9.12500000e-02,5.78437500e-01,0,0,1,1,0,1,1,0
3.05241600e-05,3.41562500e-01,9.75000000e-01,0,0,1,1,0,1,1,0
3.05281600e-05,-1.11250000e-01,3.35218750e+00,0,0,1,1,0,1,1,0
3.05321600e-05,4.93750000e-02,3.33718750e+00,0,0,1,1,0,1,1,0
3.05361600e-05,3.74062500e-01,2.91843750e+00,0,0,1,1,0,1,1,0
3.05401600e-05,-3.43750000e-03,2.96218750e+00,0,0,1,1,0,1,1,0
3.05441600e-05,5.03125000e-02,7.13750000e-01,1,0,0,1,0,0,0,1
3.05481600e-05,3.09062500e-01,-1.17500000e-01,1,0,0,1,0,0,0,1
3.05521600e-05,1.20625000e-01,-6.87500000e-02,1,0,0,1,0,0,0,1
3.05561600e-05,-2.33750000e-01,6.52187500e-01,1,0,0,1,0,0,0,1
3.05601600e-05,3.76562500e-01,1.78125000e-01,1,0,0,1,0,0,0,1
3.05641600e-05,-2.84375000e-02,3.24000000e+00,1,0,0,1,0,0,0,1
3.05681600e-05,-3.65625000e-02,3.29156250e+00,1,0,0,1,0,0,0,1
3.05721600e-05,1.99062500e-01,3.24343750e+00,1,0,0,1,0,0,0,1
3.05761600e-05,1.30625000e-01,2.84343750e+00,1,0,0,1,0,0,0,1
3.05801600e-05,-1.19062500e-01,1.41250000e+00,0,0,1,0,0,0,1,0
3.05841600e-05,9.68750000e-02,-8.71875000e-02,0,0,1,0,0,0,1,0
3.05881600e-05,-7.93750000e-02,-9.25000000e-02,0,0,1,0,0,0,1,0
3.05921600e-05,-3.78437500e-01,6.11562500e-01,0,0,1,0,0,0,1,0
3.05961600e-05,1.93750000e-01,3.06875000e-01,0,0,1,0,0,0,1,0
3.06001600e-05,4.84375000e-02,2.99468750e+00,0,0,1,0,0,0,1,0
3.06041600e-05,-2.69062500e-01,3.40531250e+00,0,0,1,0,0,0,1,0
3.06081600e-05,2.53125000e-02,3.47062500e+00,0,0,1,0,0,0,1,0
3.06121600e-05,2.43750000e-01,2.78312500e+00,0,0,1,0,0,0,1,0
3.06161600e-05,-3.39687500e-01,3.12562500e+00,0,0,1,0,0,0,0,0
3.06201600e-05,-4.37500000e-02,-8.75000000e-02,1,0,0,1,0,0,0,1
3.06241600e-05,1.43750000e-02,1.48750000e-01,1,0,0,1,0,0,0,1
3.06281600e-05,-2.89375000e-01,2.38750000e-01,1,0,0,1,0,0,0,1
3.06321600e-05,-7.25000000e-02,4.35625000e-01,1,0,0,1,0,0,0,1
3.06361600e-05,1.96875000e-01,2.23781250e+00,1,0,0,1,0,0,0,1
3.06401600e-05,-2.09375000e-01,3.46500000e+00,1,0,0,1,0,0,0,1
3.06441600e-05,7.93750000e-02,3.43093750e+00,1,0,0,1,0,0,0,1
3.06481600e-05,3.71875000e-01,2.77000000e+00,1,0,0,1,0,0,0,1
3.06521600e-05,-2.10000000e-01,3.17531250e+00,1,0,0,1,0,0,0,1
3.06561600e-05,-2.56250000e-02,1.09687500e-01,0,0,1,1,0,1,1,0
3.06601600e-05,1.90000000e-01,8.50000000e-02,0,0,1,1,0,1,1,0
3.06641600e-05,-9.37500000e-04,-2.50000000e-02,0,0,1,1,0,1,1,0
3.06681600e-05,-1.32187500e-01,5.71875000e-01,0,0,1,1,0,1,1,0
3.06721600e-05,2.99375000e-01,1.13750000e+00,0,0,1,1,0,1,1,0
3.06761600e-05,-9.84375000e-02,3.35031250e+00,0,0,1,1,0,1,1,0
3.06801600e-05,8.15625000e-02,3.34843750e+00,0,0,1,1,0,1,1,0
3.06841600e-05,3.65312500e-01,2.90875000e+00,0,0,1,1,0,1,1,0
3.06881600e-05,3.43750000e-03,2.96468750e+00,0,0,1,1,0,1,1,0
3.06921600e-05,7.15625000e-02,7.50312500e-01,1,0,0,1,0,0,0,1
3.06961600e-05,3.27812500e-01,-1.06250000e-01,1,0,0,1,0,0,0,1
3.07001600e-05,1.27500000e-01,-8.56250000e-02,1,0,0,1,0,0,0,1
3.07041600e-05,-2.40000000e-01,6.48125000e-01,1,0,0,1,0,0,0,1
3.07081600e-05,3.67812500e-01,1.70625000e-01,1,0,0,1,0,0,0,1
3.07121600e-05,-1.43750000e-02,3.21562500e+00,1,0,0,1,0,0,0,1
3.07161600e-05,-6.62500000e-02,3.29750000e+00,1,0,0,1,0,0,0,1
3.07201600e-05,1.75312500e-01,3.29000000e+00,1,0,0,1,0,0,0,1
3.07241600e-05,1.47812500e-01,2.84562500e+00,1,0,0,1,0,0,0,1
3.07281600e-05,-1.56875000e-01,1.64312500e+00,0,0,1,0,0,0,1,0
3.07321600e-05,1.29062500e-01,-6.37500000e-02,0,0,1,0,0,0,1,0
3.07361600e-05,-9.46875000e-02,-6.59375000e-02,0,0,1,0,0,0,1,0
3.07401600e-05,-3.69062500e-01,5.62812500e-01,0,0,1,0,0,0,1,0
3.07441600e-05,1.75000000e-01,3.35312500e-01,0,0,1,0,0,0,1,0
3.07481600e-05,6.00000000e-02,2.94562500e+00,0,0,1,0,0,0,1,0
3.07521600e-05,-2.75625000e-01,3.39968750e+00,0,0,1,0,0,0,1,0
3.07561600e-05,1.40625000e-02,3.46875000e+00,0,0,1,0,0,0,1,0
3.07601600e-05,2.63750000e-01,2.78218750e+00,0,0,1,0,0,0,1,0
3.07641600e-05,-3.17187500e-01,3.04375000e+00,0,0,1,0,0,0,0,0
3.07681600e-05,-3.43750000e-02,-7.06250000e-02,1,0,0,1,0,0,0,1
3.07721600e-05,2.46875000e-02,1.37500000e-01,1,0,0,1,0,0,0,1
3.07761600e-05,-2.97187500e-01,2.50000000e-01,1,0,0,1,0,0,0,1
3.07801600e-05,-7.96875000e-02,4.44375000e-01,1,0,0,1,0,0,0,1
3.07841600e-05,1.85937500e-01,2.23000000e+00,1,0,0,1,0,0,0,1
3.07881600e-05,-2.15625000e-01,3.46906250e+00,1,0,0,1,0,0,0,1
3.07921600e-05,7.12500000e-02,3.43625000e+00,1,0,0,1,0,0,0,1
3.07961600e-05,3.60312500e-01,2.76125000e+00,1,0,0,1,0,0,0,1
3.08001600e-05,-2.22812500e-01,3.17125000e+00,1,0,0,1,0,0,0,1
3.08041600e-05,-2.96875000e-02,1.49375000e-01,0,0,1,1,0,1,1,0
3.08081600e-05,2.33125000e-01,6.75000000e-02,0,0,1,1,0,1,1,0
3.08121600e-05,1.25000000e-02,-4.81250000e-02,0,0,1,1,0,1,1,0
3.08161600e-05,-1.52500000e-01,5.75937500e-01,0,0,1,1,0,1,1,0
3.08201600e-05,3.42500000e-01,6.30937500e-01,0,0,1,1,0,1,1,0
3.08241600e-05,-1.00625000e-01,3.31937500e+00,0,0,1,1,0,1,1,0
3.08281600e-05,8.93750000e-02,3.32468750e+00,0,0,1,1,0,1,1,0
3.08321600e-05,3.49687500e-01,2.98781250e+00,0,0,1,1,0,1,1,0
3.08361600e-05,1.81250000e-02,2.94937500e+00,0,0,1,1,0,1,1,0
3.08401600e-05,5.40625000e-02,8.41562500e-01,1,0,0,1,0,0,0,1
3.08441600e-05,3.35625000e-01,-9.37500000e-02,1,0,0,1,0,0,0,1
3.08481600e-05,9.43750000e-02,-5.21875000e-02,1,0,0,1,0,0,0,1
3.08521600e-05,-2.55937500e-01,6.70937500e-01,1,0,0,1,0,0,0,1
3.08561600e-05,3.62187500e-01,1.83437500e-01,1,0,0,1,0,0,0,1
3.08601600e-05,-1.81250000e-02,3.21843750e+00,1,0,0,1,0,0,0,1
3.08641600e-05,-8.15625000e-02,3.31218750e+00,1,0,0,1,0,0,0,1
3.08681600e-05,1.41250000e-01,3.31375000e+00,1,0,0,1,0,0,0,1
3.08721600e-05,1.55312500e-01,2.83562500e+00,1,0,0,1,0,0,0,1
3.08761600e-05,-1.51562500e-01,1.55031250e+00,0,0,1,0,0,0,1,0
3.08801600e-05,7.06250000e-02,-6.37500000e-02,0,0,1,0,0,0,1,0
3.08841600e-05,-6.90625000e-02,-7.90625000e-02,0,0,1,0,0,0,1,0
3.08881600e-05,-3.74062500e-01,5.91875000e-01,0,0,1,0,0,0,1,0
3.08921600e-05,1.65000000e-01,3.36562500e-01,0,0,1,0,0,0,1,0
3.08961600e-05,5.53125000e-02,2.87687500e+00,0,0,1,0,0,0,1,0
3.09001600e-05,-2.90937500e-01,3.43437500e+00,0,0,1,0,0,0,1,0
3.09041600e-05,4.34375000e-02,3.45906250e+00,0,0,1,0,0,0,1,0
3.09081600e-05,2.59687500e-01,2.78843750e+00,0,0,1,0,0,0,1,0
3.09121600e-05,-3.28437500e-01,3.17468750e+00,0,0,1,0,0,0,0,0
3.09161600e-05,-5.56250000e-02,-7.59375000e-02,1,0,0,1,0,0,0,1
3.09201600e-05,4.90625000e-02,1.45000000e-01,1,0,0,1,0,0,0,1
3.09241600e-05,-2.69062500e-01,2.05000000e-01,1,0,0,1,0,0,0,1
3.09281600e-05,-8.96875000e-02,4.71250000e-01,1,0,0,1,0,0,0,1
3.09321600e-05,1.93750000e-01,1.96937500e+00,1,0,0,1,0,0,0,1
3.09361600e-05,-2.09687500e-01,3.47718750e+00,1,0,0,1,0,0,0,1
3.09401600e-05,1.10625000e-01,3.39406250e+00,1,0,0,1,0,0,0,1
3.09441600e-05,3.72812500e-01,2.80218750e+00,1,0,0,1,0,0,0,1
3.09481600e-05,-1.63437500e-01,3.11000000e+00,1,0,0,1,0,0,0,1
3.09521600e-05,-4.53125000e-02,1.70312500e-01,0,0,1,1,0,1,1,0
3.09561600e-05,2.22500000e-01,5.00000000e-02,0,0,1,1,0,1,1,0
3.09601600e-05,3.62500000e-02,-6.34375000e-02,0,0,1,1,0,1,1,0
3.09641600e-05,-1.60312500e-01,6.00937500e-01,0,0,1,1,0,1,1,0
3.09681600e-05,3.23437500e-01,6.55000000e-01,0,0,1,1,0,1,1,0
3.09721600e-05,-8.43750000e-02,3.31312500e+00,0,0,1,1,0,1,1,0
3.09761600e-05,6.15625000e-02,3.33562500e+00,0,0,1,1,0,1,1,0
3.09801600e-05,3.50937500e-01,3.00531250e+00,0,0,1,1,0,1,1,0
3.09841600e-05,3.68750000e-02,2.92656250e+00,0,0,1,1,0,1,1,0
3.09881600e-05,3.75000000e-02,8.20625000e-01,1,0,0,1,0,0,0,1
3.09921600e-05,3.12187500e-01,-7.15625000e-02,1,0,0,1,0,0,0,1
3.09961600e-05,1.07500000e-01,-6.75000000e-02,1,0,0,1,0,0,0,1
3.10001600e-05,-2.58750000e-01,6.50937500e-01,1,0,0,1,0,0,0,1
3.10041600e-05,3.56250000e-01,1.88125000e-01,1,0,0,1,0,0,0,1
3.10081600e-05,-6.25000000e-04,3.20593750e+00,1,0,0,1,0,0,0,1
3.10121600e-05,-1.08750000e-01,3.30562500e+00,1,0,0,1,0,0,0,1
3.10161600e-05,1.40625000e-01,3.35093750e+00,1,0,0,1,0,0,0,1
3.10201600e-05,1.51875000e-01,2.81312500e+00,1,0,0,1,0,0,0,1
3.10241600e-05,-1.81250000e-01,1.84968750e+00,0,0,0,0,0,0,1,0
3.10281600e-05,1.30000000e-01,-1.53125000e-02,0,0,1,0,0,0,1,0
3.10321600e-05,-8.40625000e-02,-4.96875000e-02,0,0,1,0,0,0,1,0
3.10361600e-05,-3.79687500e-01,5.38437500e-01,0,0,1,0,0,0,1,0
3.10401600e-05,1.43437500e-01,3.58125000e-01,0,0,1,0,0,0,1,0
3.10441600e-05,8.40625000e-02,2.76343750e+00,0,0,1,0,0,0,1,0
3.10481600e-05,-2.79062500e-01,3.42312500e+00,0,0,1,0,0,0,1,0
3.10521600e-05,5.25000000e-02,3.44875000e+00,0,0,1,0,0,0,1,0
3.10561600e-05,2.80000000e-01,2.77906250e+00,0,0,1,0,0,0,1,0
3.10601600e-05,-3.18125000e-01,3.17718750e+00,0,0,1,0,0,0,0,0
3.10641600e-05,-6.46875000e-02,-6.84375000e-02,1,0,0,1,0,0,0,1
3.10681600e-05,4.09375000e-02,1.07812500e-01,1,0,0,1,0,0,0,1
3.10721600e-05,-2.34687500e-01,1.86250000e-01,1,0,0,1,0,0,0,1
3.10761600e-05,-9.59375000e-02,4.65000000e-01,1,0,0,1,0,0,0,1
3.10801600e-05,2.00937500e-01,2.03343750e+00,1,0,0,1,0,0,0,1
3.10841600e-05,-1.76562500e-01,3.45093750e+00,1,0,0,1,0,0,0,1
3.10881600e-05,7.50000000e-02,3.40656250e+00,1,0,0,1,0,0,0,1
3.10921600e-05,3.91562500e-01,2.79843750e+00,1,0,0,1,0,0,0,1
3.10961600e-05,-1.50000000e-01,3.08750000e+00,1,0,0,1,0,0,0,1
3.11001600e-05,-5.40625000e-02,1.99687500e-01,0,0,1,1,0,1,1,0
3.11041600e-05,2.40312500e-01,2.53125000e-02,0,0,1,1,0,1,1,0
3.11081600e-05,4.34375000e-02,-5.65625000e-02,0,0,1,1,0,1,1,0
3.11121600e-05,-1.52500000e-01,6.04687500e-01,0,0,1,1,0,1,1,0
3.11161600e-05,3.57500000e-01,3.69687500e-01,0,0,1,1,0,1,1,0
3.11201600e-05,-7.34375000e-02,3.29187500e+00,0,0,1,1,0,1,1,0
3.11241600e-05,6.40625000e-02,3.33781250e+00,0,0,1,1,0,1,1,0
3.11281600e-05,3.28125000e-01,3.06312500e+00,0,0,1,1,0,1,1,0
3.11321600e-05,5.25000000e-02,2.91031250e+00,0,0,1,1,0,1,1,0
3.11361600e-05,2.56250000e-02,9.74687500e-01,1,0,0,1,0,0,0,1
3.11401600e-05,3.14375000e-01,-7.18750000e-02,1,0,0,1,0,0,0,1
3.11441600e-05,6.31250000e-02,-3.06250000e-02,1,0,0,1,0,0,0,1
3.11481600e-05,-3.09375000e-01,6.30625000e-01,1,0,0,1,0,0,0,1
3.11521600e-05,3.13437500e-01,1.94062500e-01,1,0,0,1,0,0,0,1
3.11561600e-05,5.00000000e-03,3.19937500e+00,1,0,0,1,0,0,0,1
3.11601600e-05,-1.31562500e-01,3.31968750e+00,1,0,0,1,0,0,0,1
3.11641600e-05,1.05937500e-01,3.37687500e+00,1,0,0,1,0,0,0,1
3.11681600e-05,1.70312500e-01,2.79937500e+00,1,0,0,1,0,0,0,1
3.11721600e-05,-1.78750000e-01,1.84718750e+00,0,0,0,0,0,0,1,0
3.11761600e-05,1.27500000e-01,-1.15625000e-02,0,0,1,0,0,0,1,0
3.11801600e-05,-7.56250000e-02,-6.21875000e-02,0,0,1,0,0,0,1,0
3.11841600e-05,-3.83437500e-01,5.39687500e-01,0,0,1,0,0,0,1,0
3.11881600e-05,1.23437500e-01,3.76562500e-01,0,0,1,0,0,0,1,0
3.11921600e-05,1.00312500e-01,2.77937500e+00,0,0,1,0,0,0,1,0
3.11961600e-05,-2.43437500e-01,3.39968750e+00,0,0,1,0,0,0,1,0
3.12001600e-05,1.65625000e-02,3.46937500e+00,0,0,1,0,0,0,1,0
3.12041600e-05,2.90312500e-01,2.78312500e+00,0,0,1,0,0,0,1,0
3.12081600e-05,-3.28437500e-01,3.25375000e+00,0,0,1,0,0,0,1,0
3.12121600e-05,-7.87500000e-02,-7.71875000e-02,1,0,0,1,0,0,0,1
3.12161600e-05,4.68750000e-02,1.16875000e-01,1,0,0,1,0,0,0,1
3.12201600e-05,-1.90312500e-01,1.59687500e-01,1,0,0,1,0,0,0,1
3.12241600e-05,-9.75000000e-02,4.88750000e-01,1,0,0,1,0,0,0,1
3.12281600e-05,2.19375000e-01,1.87531250e+00,1,0,0,1,0,0,0,1
3.12321600e-05,-1.63437500e-01,3.44968750e+00,1,0,0,1,0,0,0,1
3.12361600e-05,1.08125000e-01,3.39500000e+00,1,0,0,1,0,0,0,1
3.12401600e-05,3.91562500e-01,2.78812500e+00,1,0,0,1,0,0,0,1
3.12441600e-05,-1.33125000e-01,3.08562500e+00,1,0,0,1,0,0,0,1
3.12481600e-05,-6.31250000e-02,2.80312500e-01,0,0,1,1,0,1,1,0
3.12521600e-05,2.75625000e-01,-2.28125000e-02,0,0,1,1,0,1,1,0
3.12561600e-05,5.84375000e-02,-8.93750000e-02,0,0,1,1,0,1,1,0
3.12601600e-05,-1.76875000e-01,5.84687500e-01,0,0,1,1,0,1,1,0
